"Leapfrog_time","Leapfrog_energyChange"
244733852,-2.876242059e-06
244916353,-5.383180878e-06
245098854,-5.851832901e-06
245281355,-8.70244811e-07
245463856,-6.226277831e-06
245646357,-3.962637755e-06
245828858,-7.253009632e-06
246011359,-1.284305101e-05
246193860,-1.0942248e-05
246376361,-3.343263905e-06
246558862,-1.030502623e-06
246741363,-4.015991042e-06
246923864,-3.263334943e-06
247106365,-3.270090024e-07
247288866,-4.376300191e-06
247471367,-7.23087055e-07
247653868,-9.083755549e-06
247836369,-1.387396337e-05
248018870,-8.635923932e-06
248201371,-1.195420864e-06
248383872,-1.463451238e-06
248566373,-2.794653436e-06
248748874,-3.49554706e-06
248931375,-1.514631846e-06
249113876,-1.420561207e-06
249296377,-2.976925334e-06
249478878,-1.077468458e-05
249661379,-1.201365574e-05
249843880,-6.241533891e-06
250026381,-3.116086448e-06
250208882,-2.538369691e-06
250391383,-2.211526742e-06
250573884,-6.160112044e-06
250756385,-2.848459874e-06
250938886,-5.641092597e-07
251121387,-4.086409063e-06
251303888,-1.091503628e-05
251486389,-9.81492164e-06
251668890,-2.632418387e-06
251851391,-4.982149943e-06
252033892,-1.814742416e-06
252216393,-6.222206202e-06
252398894,-8.852595982e-06
252581395,-5.456045486e-06
252763896,-7.638274086e-07
252946397,-5.369740797e-06
253128898,-8.565597877e-06
253311399,-6.983738151e-06
253493900,-1.879241743e-06
253676401,-5.214389476e-06
253858902,-5.744471638e-07
254041403,-9.5043824e-06
254223904,-1.029299911e-05
254406405,-5.110827236e-06
254588906,-3.776105113e-07
254771407,-3.733269812e-06
254953908,-6.379241614e-06
255136409,-2.969863243e-06
255318910,-2.733241061e-06
255501411,-3.886468378e-06
255683912,-5.378392793e-06
255866413,-1.147931484e-05
256048914,-1.171646303e-05
256231415,-3.655286613e-06
256413916,-2.96589746e-07
256596417,-1.489912433e-06
256778918,-4.174728691e-06
256961419,-1.597644269e-06
257143920,-1.656711912e-06
257326421,-1.886974183e-07
257508922,-8.505728281e-06
257691423,-1.366338991e-05
257873924,-1.047725834e-05
258056425,-2.066315784e-06
258238926,-3.552614304e-06
258421427,-3.548958652e-07
258603928,-1.966130525e-06
258786429,-3.018961654e-06
258968930,-5.561115986e-07
259151431,-2.8085386e-06
259333932,-9.966707707e-06
259516433,-1.387819566e-05
259698934,-8.344596818e-06
259881435,-1.352447973e-06
260063936,-5.623440312e-06
260246437,-1.218608341e-06
260428938,-4.394184039e-06
260611439,-4.910397175e-06
260793940,-2.231846669e-06
260976441,-4.134012364e-06
261158942,-1.173626111e-05
261341443,-1.203940579e-05
261523944,-5.705675408e-06
261706445,-5.86172741e-06
261888946,-6.63961242e-06
262071447,-3.177807532e-07
262253948,-7.275713331e-06
262436449,-6.484784273e-06
262618950,-2.931218944e-06
262801451,-5.422812699e-06
262983952,-1.102988253e-05
263166453,-1.045618107e-05
263348954,-1.304472336e-06
263531455,-7.580572778e-06
263713956,-5.559368683e-06
263896457,-5.104171113e-06
264078958,-9.232343706e-06
264261459,-7.727023698e-06
264443960,-2.292209382e-06
264626461,-5.788716847e-06
264808962,-9.212366306e-06
264991463,-7.470135549e-06
265173964,-1.739779241e-06
265356465,-7.517513702e-06
265538966,-1.219724203e-06
265721467,-8.208575097e-06
265903968,-1.122564602e-05
266086469,-6.21038353e-06
266268970,-1.72204657e-06
266451471,-3.632763126e-06
266633972,-7.316860164e-06
266816473,-3.571914391e-06
266998974,-2.207789656e-06
267181475,-5.633295908e-06
267363976,-3.1832588e-06
267546477,-1.039560086e-05
267728978,-1.163932857e-05
267911479,-4.640522128e-06
268093980,-7.40793855e-08
268276481,-2.568548432e-06
268458982,-5.439047166e-06
268641483,-4.002420534e-06
268823984,-9.026150563e-07
269006485,-1.070066975e-06
269188986,-5.759719539e-06
269371487,-1.233761632e-05
269553988,-9.412702059e-06
269736489,-2.081030723e-06
269918990,-3.765819627e-06
270101491,-1.12212875e-06
270283992,-4.761647699e-06
270466493,-5.366866472e-06
270648994,-8.050578768e-07
270831495,-1.154087658e-06
271013996,-7.727824772e-06
271196497,-1.132305939e-05
271378998,-7.217054876e-06
271561499,-2.423526174e-06
271744000,-5.291369234e-06
271926501,-8.712820776e-07
272109002,-7.926363338e-06
272291503,-6.987325657e-06
272474004,-3.201962236e-06
272656505,-2.54514445e-06
272839006,-9.077639859e-06
273021507,-9.502354525e-06
273204008,-3.783505014e-06
273386509,-5.885373179e-06
273569010,-5.329673152e-06
273751511,-4.203396421e-06
273934012,-1.057803514e-05
274116513,-9.234148535e-06
274299014,-3.104142461e-06
274481515,-3.769074234e-06
274664016,-7.375020537e-06
274846517,-6.860780376e-06
275029018,-1.462579697e-06
275211519,-7.274885707e-06
275394020,-3.539106595e-06
275576521,-7.908554605e-06
275759022,-1.223262783e-05
275941523,-9.514401124e-06
276124024,-2.680528456e-06
276306525,-3.14610706e-06
276489026,-6.033496738e-06
276671527,-3.299609283e-06
276854028,-2.905760653e-06
277036529,-6.235369612e-06
277219030,-1.363151738e-06
277401531,-1.039215323e-05
277584032,-1.399107306e-05
277766533,-7.933388656e-06
277949034,-1.735350559e-06
278131535,-8.691652112e-07
278314036,-3.566057194e-06
278496537,-7.495084694e-07
278679038,-2.533617993e-06
278861539,-3.490459452e-06
279044040,-4.724294201e-06
279226541,-1.266950528e-05
279409042,-1.33113007e-05
279591543,-6.632776684e-06
279774044,-1.133368644e-06
279956545,-4.334974934e-07
280139046,-1.290185814e-06
280321547,-2.37931232e-06
280504048,-1.00505457e-06
280686549,-5.090157952e-08
280869050,-6.581049546e-06
281051551,-1.370710306e-05
281234052,-1.136673477e-05
281416553,-3.627222312e-06
281599054,-3.983865649e-06
281781555,-1.742258373e-06
281964056,-2.706168296e-06
282146557,-4.416819895e-06
282329058,-1.587619132e-06
282511559,-1.085590505e-06
282694060,-8.328096056e-06
282876561,-1.210430523e-05
283059062,-9.148432137e-06
283241563,-1.283667637e-06
283424064,-5.466619241e-06
283606565,-1.223263125e-06
283789066,-6.251031957e-06
283971567,-6.453608174e-06
284154068,-3.126690313e-06
284336569,-2.070431078e-06
284519070,-8.698369674e-06
284701571,-1.078108922e-05
284884072,-5.675691883e-06
285066573,-3.680380008e-06
285249074,-5.022629023e-06
285431575,-3.432282183e-06
285614076,-9.066331049e-06
285796577,-8.645238971e-06
285979078,-2.125202408e-06
286161579,-2.369549325e-06
286344080,-6.370705992e-06
286526581,-7.921845104e-06
286709082,-1.352791411e-06
286891583,-4.689518065e-06
287074084,-2.728797089e-06
287256585,-7.108787768e-06
287439086,-1.117653938e-05
287621587,-8.185942482e-06
287804088,-1.221481829e-06
287986589,-8.111295253e-07
288169090,-4.836849052e-06
288351591,-4.775195298e-06
288534092,-1.123493235e-06
288716593,-3.423930416e-06
288899094,-2.138573953e-06
289081595,-9.851269956e-06
289264096,-1.299263603e-05
289446597,-6.496507314e-06
289629098,-6.125394941e-07
289811599,-1.593165827e-06
289994100,-2.766777773e-06
290176601,-3.977988932e-06
290359102,-2.082467354e-06
290541603,-3.831859398e-07
290724104,-4.991245226e-06
290906605,-1.215698473e-05
291089106,-1.172507879e-05
291271607,-4.333124385e-06
291454108,-5.034938834e-06
291636609,-3.550333219e-06
291819110,-1.529496063e-06
292001611,-5.773461584e-06
292184112,-3.179838405e-06
292366613,-2.034060058e-06
292549114,-6.841695569e-06
292731615,-1.274698166e-05
292914116,-1.017334761e-05
293096617,-6.717396379e-07
293279118,-7.680895927e-06
293461619,-3.903135936e-06
293644120,-4.799884232e-06
293826621,-7.970791368e-06
294009122,-5.502905703e-06
294191623,-2.702617461e-06
294374124,-8.633033585e-06
294556625,-1.106627477e-05
294739126,-7.443593798e-06
294921627,-4.390749468e-06
295104128,-9.081423631e-06
295286629,-1.946765159e-06
295469130,-8.183776675e-06
295651631,-9.962115277e-06
295834132,-5.616807293e-06
296016633,-3.551680867e-06
296199134,-8.152525167e-06
296381635,-9.796873408e-06
296564136,-2.970012868e-06
296746637,-6.199933034e-06
296929138,-8.074010899e-06
297111639,-3.039710547e-06
297294140,-1.039435934e-05
297476641,-1.124524457e-05
297659142,-4.283055522e-06
297841643,-3.269277617e-06
298024144,-6.501730449e-06
298206645,-6.925818029e-06
298389146,-2.755047306e-09
298571647,-6.495516181e-06
298754148,-3.995222061e-06
298936649,-6.33374055e-06
299119150,-1.255031126e-05
299301651,-9.87555893e-06
299484152,-3.304516444e-06
299666653,-8.617260007e-07
299849154,-5.04281877e-06
300031655,-3.833934108e-06
300214156,-1.917284704e-07
300396657,-4.797005783e-06
300579158,-5.916142833e-07
300761659,-8.956136663e-06
300944160,-1.321809578e-05
301126661,-8.421438999e-06
301309162,-7.900630231e-07
301491663,-6.435860743e-07
301674164,-3.323525635e-06
301856665,-4.747658704e-06
302039166,-1.567894292e-06
302221667,-1.227464827e-06
302404168,-2.704907851e-06
302586669,-1.075615493e-05
302769170,-1.102693857e-05
302951671,-5.393681372e-06
303134172,-3.666721982e-06
303316673,-2.280745047e-06
303499174,-3.035939104e-06
303681675,-6.68698242e-06
303864176,-3.555206628e-06
304046677,-5.067351166e-07
304229178,-4.756604673e-06
304411679,-1.055551626e-05
304594180,-9.468075259e-06
304776681,-1.096103455e-06
304959182,-5.350223884e-06
305141683,-1.881285384e-06
305324184,-6.837755132e-06
305506685,-8.978800176e-06
305689186,-5.828186734e-06
305871687,-1.052560279e-06
306054188,-5.781740844e-06
306236689,-8.830806697e-06
306419190,-5.988700881e-06
306601691,-2.81466166e-06
306784192,-6.093068446e-06
306966693,-1.47855268e-06
307149194,-9.835233839e-06
307331695,-1.122129532e-05
307514196,-5.187520478e-06
307696697,-1.429905644e-06
307879198,-3.949611579e-06
308061699,-6.349343272e-06
308244200,-1.384694274e-06
308426701,-4.316623781e-06
308609202,-4.716527716e-06
308791703,-5.697419655e-06
308974204,-1.218840626e-05
309156705,-1.197180893e-05
309339206,-4.462036997e-06
309521707,-5.47347478e-07
309704208,-2.691384557e-06
309886709,-3.293177959e-06
310069210,-5.368239918e-07
310251711,-3.626845088e-06
310434212,-3.731706667e-07
310616713,-8.363837645e-06
310799214,-1.435283568e-05
310981715,-1.041650539e-05
311164216,-2.83170071e-06
311346717,-2.453709321e-06
311529218,-4.277459998e-07
311711719,-1.119030534e-06
311894220,-1.254405451e-06
312076721,-1.381989708e-06
312259222,-2.491088007e-06
312441723,-1.082322649e-05
312624224,-1.419756831e-05
312806725,-9.262388573e-06
312989226,-8.132453674e-07
313171727,-4.016139839e-06
313354228,-1.176503728e-06
313536729,-3.287972751e-06
313719230,-2.836459377e-06
313901731,-1.334366735e-06
314084232,-3.925455633e-06
314266733,-1.211795173e-05
314449234,-1.252300763e-05
314631735,-6.236874549e-06
314814236,-4.683432482e-06
314996737,-5.528780013e-06
315179238,-6.441366931e-07
315361739,-5.955500738e-06
315544240,-5.189453606e-06
315726741,-1.799536096e-06
315909242,-5.80607051e-06
316091743,-1.107735273e-05
316274244,-1.089046397e-05
316456745,-1.579971264e-06
316639246,-6.513780205e-06
316821747,-4.857038022e-06
317004248,-5.103886956e-06
317186749,-8.493025323e-06
317369250,-6.376328103e-06
317551751,-1.883405146e-06
317734252,-6.090574496e-06
317916753,-9.912459873e-06
318099254,-7.552892159e-06
318281755,-1.10902436e-06
318464256,-6.735207223e-06
318646757,-3.109301592e-07
318829258,-8.153992067e-06
319011759,-1.059929879e-05
319194260,-4.795046888e-06
319376761,-1.174550789e-06
319559262,-3.775055487e-06
319741763,-7.537263267e-06
319924264,-3.586469678e-06
320106765,-2.258348807e-06
320289266,-4.660211623e-06
320471767,-3.966073862e-06
320654268,-1.080880427e-05
320836769,-1.084139631e-05
321019270,-3.834949848e-06
321201771,-6.990201805e-07
321384272,-2.925750692e-06
321566773,-5.330805758e-06
321749274,-3.807058762e-06
321931775,-1.28676864e-06
322114276,-2.048143365e-07
322296777,-6.785934684e-06
322479278,-1.262527634e-05
322661779,-8.987852972e-06
322844280,-1.123179466e-06
323026781,-3.838150133e-06
323209282,-9.750723355e-07
323391783,-4.85169947e-06
323574284,-4.843005046e-06
323756785,-8.62765545e-07
323939286,-2.025372776e-06
324121787,-9.213177776e-06
324304288,-1.161609921e-05
324486789,-6.790847276e-06
324669290,-3.569670568e-06
324851791,-5.573563362e-06
325034292,-3.577453214e-07
325216793,-7.412804674e-06
325399294,-6.403348248e-06
325581795,-2.937231891e-06
325764296,-3.756110551e-06
325946797,-1.045924839e-05
326129298,-1.032897316e-05
326311799,-3.091602707e-06
326494300,-6.675440639e-06
326676801,-5.955781851e-06
326859302,-3.83239072e-06
327041803,-9.799499552e-06
327224304,-8.621140666e-06
327406805,-2.919111602e-06
327589306,-5.222541965e-06
327771807,-8.923254131e-06
327954308,-7.795372086e-06
328136809,-2.142764599e-06
328319310,-8.509320507e-06
328501811,-3.931738891e-06
328684312,-7.549444196e-06
328866813,-1.172517212e-05
329049314,-8.756515671e-06
329231815,-3.003444229e-06
329414316,-4.781588321e-06
329596817,-7.814769805e-06
329779318,-4.06361375e-06
329961819,-3.896288126e-06
330144320,-7.839985389e-06
330326821,-1.060439501e-06
330509322,-9.966628626e-06
330691823,-1.325074301e-05
330874324,-7.045715527e-06
331056825,-2.189783566e-06
331239326,-2.83740419e-06
331421827,-5.333592372e-06
331604328,-1.208215406e-06
331786829,-3.917161342e-06
331969330,-4.739244236e-06
332151831,-4.476998513e-06
332334332,-1.245938826e-05
332516833,-1.248618411e-05
332699334,-5.843738625e-06
332881835,-3.285281891e-07
333064336,-1.856788003e-06
333246837,-2.865591263e-06
333429338,-2.146831856e-06
333611839,-2.333752074e-06
333794340,-8.640228101e-07
333976841,-6.668120054e-06
334159342,-1.348123933e-05
334341843,-1.065117706e-05
334524344,-2.848913165e-06
334706845,-2.776067503e-06
334889346,-5.225456311e-07
335071847,-3.824470068e-06
335254348,-3.890052335e-06
335436849,-3.461834236e-07
335619350,-7.297341602e-07
335801851,-8.427331306e-06
335984352,-1.160848524e-05
336166853,-8.123278827e-06
336349354,-1.978196815e-06
336531855,-4.324389405e-06
336714356,-7.56003931e-07
336896857,-6.881533194e-06
337079358,-5.839664884e-06
337261859,-2.002078641e-06
337444360,-2.30622306e-06
337626861,-8.783300183e-06
337809362,-1.03054025e-05
337991863,-4.552228834e-06
338174364,-4.035228443e-06
338356865,-3.896207942e-06
338539366,-5.015175422e-06
338721867,-9.56352385e-06
338904368,-7.962634994e-06
339086869,-1.476594455e-06
339269370,-2.836047684e-06
339451871,-6.674861345e-06
339634372,-7.13964538e-06
339816873,-2.559953905e-07
339999374,-5.093899853e-06
340181875,-1.444686306e-06
340364376,-8.250544173e-06
340546877,-1.166850197e-05
340729378,-7.523845338e-06
340911879,-9.637132757e-07
341094380,-1.286916097e-06
341276881,-5.143510144e-06
341459382,-3.505089758e-06
341641883,-3.638439706e-07
341824384,-3.879499092e-06
342006885,-3.210084619e-06
342189386,-1.075443081e-05
342371887,-1.324447167e-05
342554388,-6.194858829e-06
342736889,-6.064424616e-07
342919390,-6.542567034e-07
343101891,-2.731505142e-06
343284392,-2.707647124e-06
343466893,-3.174889689e-07
343649394,-5.933228707e-07
343831895,-6.00982443e-06
344014396,-1.309346456e-05
344196897,-1.191241112e-05
344379398,-4.334037269e-06
344561899,-4.479083711e-06
344744400,-2.600722479e-06
344926901,-1.104348708e-06
345109402,-4.353288234e-06
345291903,-1.542936974e-06
345474404,-1.894101172e-06
345656905,-7.981111282e-06
345839406,-1.357557583e-05
346021907,-1.037946982e-05
346204408,-8.349219652e-07
346386909,-6.663428112e-06
346569410,-3.396576905e-06
346751911,-4.051679378e-06
346934412,-6.286386068e-06
347116913,-3.835779101e-06
347299414,-2.623865066e-06
347481915,-9.666835766e-06
347664416,-1.187618057e-05
347846917,-7.694870881e-06
348029418,-3.988865704e-06
348211919,-7.952615138e-06
348394420,-1.62531731e-06
348576921,-7.243352393e-06
348759422,-8.271294749e-06
348941923,-4.180492929e-06
349124424,-3.726022516e-06
349306925,-9.36284867e-06
349489426,-1.069422654e-05
349671927,-3.522127745e-06
349854428,-5.943737121e-06
350036929,-6.867883963e-06
350219430,-3.32713835e-06
350401931,-9.507624881e-06
350584432,-9.55463374e-06
350766933,-2.959034135e-06
350949434,-3.661531263e-06
351131935,-7.627004636e-06
351314436,-7.876680648e-06
351496937,-3.481150857e-07
351679438,-6.282912802e-06
351861939,-3.096409017e-06
352044440,-6.761820127e-06
352226941,-1.151639733e-05
352409442,-8.079820228e-06
352591943,-1.919258254e-06
352774444,-1.551755686e-06
352956945,-6.089981281e-06
353139446,-4.761053854e-06
353321947,-2.586351512e-07
353504448,-4.704534876e-06
353686949,-1.497317188e-06
353869450,-9.411954284e-06
354051951,-1.229774436e-05
354234452,-6.419700063e-06
354416953,-2.832330873e-07
354599454,-2.179355935e-07
354781955,-4.452728871e-06
354964456,-5.33094107e-06
355146957,-1.538838277e-06
355329458,-1.056086002e-06
355511959,-4.040842925e-06
355694460,-1.132405392e-05
355876961,-1.020814391e-05
356059462,-3.43426538e-06
356241963,-4.62268071e-06
356424464,-1.304217493e-06
356606965,-3.933054937e-06
356789466,-6.844953339e-06
356971967,-3.002983476e-06
357154468,-8.943946362e-07
357336969,-6.001179986e-06
357519470,-1.098512925e-05
357701971,-8.469515675e-06
357884472,-9.423074293e-07
358066973,-6.150065319e-06
358249474,-8.385089784e-07
358431975,-7.630327026e-06
358614476,-8.77932236e-06
358796977,-5.239659313e-06
358979478,-1.724695987e-06
359161979,-7.299584355e-06
359344480,-9.115851833e-06
359526981,-5.004941251e-06
359709482,-5.001074392e-06
359891983,-6.586779256e-06
360074484,-2.279533396e-06
360256985,-1.046397939e-05
360439486,-1.073841331e-05
360621987,-4.764249988e-06
360804488,-2.536650284e-06
360986989,-5.837951953e-06
361169490,-6.855222817e-06
361351991,-9.094141063e-08
361534492,-6.103881211e-06
361716993,-5.116423878e-06
361899494,-6.48655418e-06
362081995,-1.228216972e-05
362264496,-1.142187792e-05
362446997,-3.739407406e-06
362629498,-1.997013892e-06
362811999,-4.4820131e-06
362994500,-3.668287665e-06
363177001,-1.199690461e-06
363359502,-5.317638102e-06
363542003,-5.447958763e-07
363724504,-9.021055818e-06
363907005,-1.425196406e-05
364089506,-9.755832797e-06
364272007,-2.474737095e-06
364454508,-7.172792523e-07
364637009,-2.458177096e-06
364819510,-1.184939582e-06
365000009,-9.198084111e-06